41.089	-2.372	5.177
40.089	-2.383	5.225
39.089	-1.383	5.418
38.089	-0.361	5.56
37.089	0.575	5.753
36.089	3.679	5.898
35.089	4.7	6.092
34.089	5.704	6.282
33.089	6.73	6.475
32.089	7.733	6.62
31.089	8.759	6.78
30.089	9.754	6.97
29.089	10.737	7.123
28.089	10.737	None
27.089	10.736	None
26.089	10.736	None
25.089	10.736	None
24.089	10.736	None
23.089	10.735	None
22.089	-10.746	None
