86	20:50:52	98.333	162.333	26.275	26.219	0.056	0.251
87	20:51:42	98.333	170.222	26.275	26.21	0.065	0.281
88	20:52:30	98.333	178.111	26.274	26.229	0.045	0.282
89	20:53:15	98.333	186.0	26.274	26.247	0.027	0.276
90	20:53:56	106.0	115.0	26.09	26.018	0.072	0.259
91	20:54:40	106.0	122.889	26.112	26.066	0.046	0.251
92	20:55:23	106.0	130.778	25.867	26.093	-0.226	0.251
93	20:56:08	106.0	138.667	26.111	26.116	-0.005	0.247
94	20:56:48	106.0	146.556	26.21	26.146	0.064	0.256
95	20:57:32	106.0	154.444	26.25	26.188	0.062	0.201
96	20:58:13	106.0	162.333	26.275	26.195	0.08	0.272
97	20:58:58	106.0	170.222	26.274	26.221	0.053	0.276
98	20:59:42	106.0	178.111	26.274	26.24	0.034	0.277
99	21:00:31	106.0	186.0	26.275	26.218	0.057	0.282
