86	18:53:15	103.667	158.333	26.705	26.708	-0.003	0.163
87	18:54:00	103.667	165.556	26.704	26.749	-0.045	0.119
88	18:54:41	103.667	172.778	26.703	26.746	-0.043	0.187
89	18:55:19	103.667	180.0	26.865	26.777	0.088	0.181
90	18:56:03	112.0	115.0	26.542	26.613	-0.071	0.119
91	18:56:42	112.0	122.222	26.541	26.643	-0.102	0.111
92	18:57:18	112.0	129.444	26.687	26.651	0.036	0.113
93	18:58:02	112.0	136.667	26.672	26.656	0.016	0.119
94	18:58:42	112.0	143.889	26.712	26.682	0.03	0.12
95	18:59:18	112.0	151.111	26.735	26.717	0.018	0.11
96	18:59:59	112.0	158.333	26.765	26.707	0.058	0.119
97	19:00:43	112.0	165.556	26.704	26.734	-0.03	0.0
98	19:01:27	112.0	172.778	26.705	26.758	-0.053	0.119
99	19:02:05	112.0	180.0	26.852	26.775	0.077	0.163
